Pc,HPFTP_w,HPOTP_w,LPFTP_w,LPOTP_w,PBOBP_w,Pc_FPB,Pc_OPB,MFV_m,MOV_m,OPOV_m,FPOV_m,T_Nozzle_Cooling_exit,HGM_Temp,Man_OX_Temp,Man_H2_Temp,Man_MCC_COOL_Pres,HPFTP_p_pump_out,HPOTP_p_pump_out,LPFTP_p_pump_out,LPOTP_p_pump_out,PBOBP_p_pump_out,HPFTP_T_turb_inlet,HPOTP_T_turb_inlet,LPFTP_T_turb_inlet,LPOTP_T_turb_inlet
193.14,44131,27177,29133,4114.4,27177,373.05,346.26,74.208,376.69,12.015,32.271,235.02,671.2,109.55,62.162,218.17,409.997,292.133,34.2115,18.811,542.692,939.523,607.299,409.535,106.337
193.2,44268,27307,29006,4143.7,27307,374.94,347.78,74.664,375.3,12.111,32.495,233.37,671.01,110.43,62.111,218.43,412.942,295.563,33.8825,19.1083,547.249,935.08,607.172,414.217,107.058
193.13,44247,27220,29168,4125.9,27220,373.66,347.04,74.434,375.83,12.011,32.46,234.36,671.62,109.75,62.396,218.22,410.953,293.735,34.1969,18.9609,544.587,947.106,601.054,408.151,106.499
193.27,44203,27301,29070,4140.7,27301,374.37,347.87,74.4,376.28,12.124,32.444,234.65,672.94,110.13,62.111,218.59,412.589,295.344,34.106,19.0612,547.395,940.814,609.31,411.504,106.804
194.78,44413,27323,29083,4137.7,27323,377.65,350.22,74.504,380.4,12.251,32.802,235.2,678.67,108.68,62.679,220.26,415.258,296.107,33.973,18.9768,549.343,944.85,617.297,415.377,105.533
195.6,44407,27376,29153,4143.9,27376,377.77,351.39,74.301,383.51,12.35,32.826,236.15,682.23,107.78,62.856,220.72,415.01,297.744,34.1304,19.0031,553.22,950.737,622.571,415.018,104.732
194.51,44490,27341,29252,4150.6,27341,377.54,350.71,74.698,378.87,12.241,32.956,235.93,678.84,108.23,62.928,220.26,414.994,299.046,34.3044,19.275,553.113,957.771,611.784,406.412,105.113
192.96,44173,27320,29231,4141,27320,373.31,347.07,74.457,375.24,12.097,32.346,234.71,671.07,111.38,62.198,218.26,409.816,293.778,34.4205,18.9538,544.774,942.704,609.915,403.318,107.894
192.99,44208,27216,29110,4128,27216,373.22,347.21,74.125,376.29,12.024,32.423,235,673.87,109.09,62.413,218.17,411.537,294.934,34.1091,19.0541,546.766,950.282,601.404,411.42,105.911
194.26,44226,27241,29288,4124.7,27241,374.25,348.32,74.031,380.46,12.16,32.481,236.7,677.69,107.92,62.662,219.25,411.075,295.272,34.515,18.9394,548.752,953.043,615.447,406.07,104.886
194.05,44226,27279,29147,4133.8,27279,375.14,348.74,74.151,379.38,12.204,32.495,236.28,677.11,108.52,62.436,219.46,412.287,296.008,34.2268,19.0247,549.448,944.686,618.178,410.83,105.402
193.91,44318,27405,29146,4160.8,27405,375.3,349.16,74.624,377.48,12.231,32.599,234.4,674.45,109.99,62.384,218.85,413.199,298.397,34.1825,19.2531,552.534,943.531,612.717,410.179,106.642
193.37,44217,27123,29084,4103.2,27123,372.93,346.15,73.749,378.69,11.993,32.303,236.14,675.51,108.14,62.79,218.08,410.168,292.054,33.895,18.757,543.248,944.485,607.13,417.174,105.123
193.51,44268,27266,29031,4130.6,27266,374.31,347.81,74.006,378.16,12.118,32.435,235.36,676.42,109.31,62.685,218.64,411.608,294.616,33.7907,18.9488,546.975,942.794,611.11,418.152,106.105
193.71,44458,27251,29165,4131.9,27251,375.32,348.29,74.121,378.26,12.117,32.685,235.48,678.85,108.4,63.321,218.96,412.632,296.086,33.9102,19.0724,548.748,952.727,610.109,414.154,105.3
192.93,44374,27250,29223,4133,27250,374.17,346.96,74.153,375.86,12.084,32.505,235.62,675.77,109.69,63.127,218.42,410.589,294.881,34.0782,19.0486,546.256,947.145,612.723,408.649,106.433
194.47,44158,27227,29203,4122.5,27227,375.25,349.34,74.179,380.65,12.178,32.56,235.69,677.47,107.58,62.143,219.96,412.956,295.372,34.538,18.9419,548.72,953.569,613.265,406.374,104.599
193.01,44002,27167,29080,4113,27167,372.33,345.94,73.936,377.16,12.043,32.102,235.64,671.63,109.2,61.864,218.09,409.667,292.353,34.2293,18.8232,543.547,935.192,612.625,411.093,106.04
194.64,44349,27313,29108,4138.1,27313,376.78,350.35,74.437,380.19,12.211,32.779,234.88,678.37,108.42,62.516,220.07,414.921,296.6,34.1175,19.0322,550.167,952.417,610.099,413.273,105.308
194.84,44239,27297,29232,4132.9,27297,376.32,349.4,74.496,380.81,12.266,32.582,236.15,676.19,108.37,62.232,220.1,413.011,295.779,34.5199,18.9492,549.409,941.938,623.378,406.036,105.268
192.73,44215,27235,29264,4121.3,27235,371.55,345.3,73.068,378.56,12.123,32.136,237.61,681.32,109.5,63.446,217.76,408.774,292.901,34.2066,18.8031,544.99,947.541,628.352,411.065,106.285
192.61,44138,27212,28939,4116.9,27212,371.72,346.17,73.418,377.27,11.988,32.178,235.42,676.48,110.15,62.691,217.57,409.707,291.537,33.5742,18.7329,542.38,946.159,603.173,423.269,106.863
194.27,44265,27244,29171,4118.6,27244,374.63,348.39,73.854,380.98,12.146,32.487,236.18,679.21,108.61,62.874,219.35,411.206,293.223,34.1264,18.7408,545.711,950.668,614.894,413.519,105.51
194.69,44345,27424,29264,4154.7,27424,375.98,349.65,74.426,380.39,12.316,32.634,235.59,678.15,109.76,62.69,219.59,413.144,297.183,34.4306,19.0444,551.627,945.912,624.192,407.342,106.457
195.27,44406,27382,29280,4147.6,27382,377.18,350.9,74.008,383.27,12.394,32.766,237.15,684.76,107.6,63.182,220.71,414.085,298.633,34.3801,19.0879,554.602,954.051,632.257,409.477,104.571
193.9,44307,27286,29160,4139.1,27286,375.66,348.03,74.619,377.56,12.187,32.555,235.21,673.45,108.99,62.342,219.01,413.381,296.489,34.249,19.1214,549.338,936.526,618.2,408.855,105.805
192.65,44212,27123,29156,4112,27123,372.62,345.78,74.168,375.24,11.934,32.343,234.96,671.4,108.87,62.515,217.74,409.929,293.031,34.1287,18.952,543.363,946.554,599.77,409.215,105.749
193.56,44125,27323,29258,4134.3,27323,372.36,347.54,73.743,379.18,12.142,32.268,236.88,677.17,110.22,62.588,218.41,409.176,293.692,34.4481,18.822,546.449,952.844,613.93,407.293,106.893
196.38,44556,27412,29424,4153,27412,379.4,352.51,74.555,384.94,12.47,33.093,237.42,685.32,106.64,63.285,221.69,416.326,300.472,34.724,19.1756,557.432,959.957,633.71,402.704,103.717
194.62,44259,27246,29081,4126.6,27246,375.65,348.55,74.108,381.33,12.235,32.48,235.46,677.72,107.29,62.516,219.45,413.062,296.304,34.0391,18.9991,550.637,936.838,623.818,416.561,104.327
194.9,44391,27348,29363,4145.3,27348,376.22,350.16,74.434,380.97,12.262,32.801,237.04,679.66,108.11,62.867,219.97,413.86,298.005,34.6649,19.1187,552.703,960.054,616.679,402.683,105.025
194.11,44193,27140,29026,4106.2,27140,374.11,347.5,74.167,379.79,12.022,32.415,235.31,673.55,107.6,62.278,218.64,411.622,293.042,33.9197,18.8002,545.037,942.934,602.283,418.065,104.642
192.63,44136,27151,29070,4113.7,27151,372.39,344.92,74.277,375.01,11.965,32.175,234.68,668.5,109.79,62.098,217.31,410.023,292.041,34.0434,18.8681,542.075,930.951,606.56,412.118,106.547
194.54,44309,27194,29196,4116.6,27194,375.9,348.67,74.157,380.88,12.169,32.615,236.08,678.4,107.12,62.711,219.8,413.253,295.062,34.2833,18.9172,548.117,947.909,617.881,410.534,104.198
194.95,44292,27333,29234,4135.4,27333,375.7,349.67,73.809,383.08,12.317,32.565,237.45,682.87,107.92,62.949,220.05,412.781,296.363,34.3431,18.9169,551.376,950.561,628.913,411.45,104.875
194.35,44346,27329,29076,4146.9,27329,376.42,349.54,74.145,380.18,12.305,32.609,235.57,679.85,107.77,62.769,219.75,413.866,298.945,33.9376,19.2374,554.167,940.565,625.92,416.464,104.715
194.44,44367,27284,29210,4134.2,27284,376.21,349.71,74.241,380.15,12.201,32.746,236.24,679.69,108.03,62.835,219.92,413.984,296.594,34.2794,19.0433,550.152,955.918,613.637,409.64,104.968
192.63,44136,27052,29072,4093.3,27052,372.08,344.97,73.711,376.61,11.914,32.173,235.89,673.03,108.4,62.579,217.74,408.938,290.62,33.9147,18.7233,540.305,941.161,605.037,415.007,105.368
194.36,44254,27273,29162,4130.2,27273,375.06,348.97,74.039,380.67,12.193,32.548,236.51,678.73,108.05,62.595,219.45,412.917,295.875,34.2478,18.9732,549.678,950.35,615.52,412.033,104.995
194.72,44378,27357,29122,4145.2,27357,376.43,349.7,74.436,380.51,12.26,32.677,235.29,677.75,108.78,62.705,219.58,413.752,297.137,34.0343,19.0578,551.431,943.573,617.614,414.848,105.608
194.01,44244,27339,29133,4142.7,27339,374.8,347.93,74.395,378.62,12.218,32.416,234.76,674.06,109.75,62.328,218.72,412.108,295.744,34.1759,19.0093,549.026,934.309,620.731,411.807,106.469
194.94,44151,27209,29142,4117.5,27209,375.46,349.39,74.309,381.84,12.174,32.511,235.9,675.65,107.02,62.037,219.93,412.183,295.178,34.3498,18.8959,549.003,946.053,612.082,410.961,104.107
194.57,44368,27332,29235,4138.3,27332,376.23,349.67,74.107,380.91,12.261,32.699,236.67,681.17,108.69,62.958,220,413.787,296.101,34.3186,18.9604,549.808,953.138,621.724,409.575,105.543
193.97,44323,27352,29169,4148.9,27352,375.36,348.89,74.352,378.44,12.223,32.596,235.15,676.84,109.34,62.604,219.12,413.376,297.301,34.2177,19.1427,551.052,945.929,616.639,410.311,106.099
194.39,44217,27125,29029,4102.5,27125,375.23,348.35,74.227,380.41,12.044,32.539,234.68,674.97,107.17,62.256,219.4,412.813,292.95,33.9706,18.7726,544.772,946.201,603.053,417.049,104.267
193.92,44252,27300,29144,4134.6,27300,374.72,347.98,73.91,379.68,12.234,32.395,236.17,678.41,109,62.756,219.12,411.447,295.381,34.0966,18.9554,548.799,939.274,626.435,413.335,105.823
194.13,44362,27287,29287,4137.8,27287,376.05,349.05,74.658,378.04,12.172,32.721,235.22,675.32,108.86,62.611,219.61,412.934,296.367,34.4762,19.0904,548.998,951.079,612.318,403.174,105.691
193.12,44107,27269,29166,4130.1,27269,372.55,346.91,73.8,377.69,12.112,32.236,236.19,675.61,109.88,62.38,218.27,410.113,293.86,34.2966,18.9024,546.047,945.75,614.457,409.504,106.598
192.84,44073,27199,29136,4122.2,27199,372.5,346.44,73.95,376.46,12.05,32.219,235.72,673.14,109.34,62.124,218.17,410.163,293.674,34.2961,18.9481,545.18,943.302,610.142,408.596,106.146
194.66,44302,27225,29115,4117.5,27225,375.56,349.63,73.715,382.5,12.18,32.605,236.48,682.41,107.17,63.044,220.05,411.992,294.805,33.9491,18.8337,548.51,956.152,614.157,417.416,104.241
194.17,44268,27341,29096,4146,27341,375.56,349.12,74.247,379.4,12.257,32.527,235.05,677.26,108.85,62.451,219.38,413.131,297.401,34.0843,19.1257,551.685,940.822,620.571,413.827,105.668
193.49,44192,27133,29046,4105.9,27133,373.48,346.6,74.049,378.2,11.991,32.352,235.29,673.35,108.36,62.399,218.26,411.145,292.245,33.9298,18.7849,543.259,942.278,603.635,416.521,105.306
194.74,44384,27328,29162,4140.5,27328,376.8,350.24,74.213,381.1,12.268,32.764,235.93,681.03,108.06,62.846,220.16,414.814,297.309,34.173,19.0603,551.65,952.417,618.855,412.715,104.989
194.57,44337,27342,29205,4138.1,27342,375.47,349.54,74.014,381.26,12.237,32.627,236.34,680.74,108.89,62.96,219.64,412.678,295.73,34.208,18.9165,549.624,953.865,617.561,412.16,105.719
193.25,44132,27216,29044,4122.6,27216,372.93,346.82,73.844,378.01,12.074,32.263,235.47,674.94,108.96,62.32,218.16,411.154,293.978,34.002,18.919,546.237,941.728,610.418,415.983,105.806
193.56,44165,27347,28954,4142.4,27347,374.24,348.31,73.887,378.67,12.21,32.323,235.06,677.04,110.11,62.33,218.81,411.813,295.179,33.7534,18.9584,548.404,937.01,618.296,420.504,106.779
193.65,44310,27342,29272,4147.2,27342,374.81,348.2,74.486,377.08,12.182,32.562,235.7,674.79,110.06,62.576,218.87,412.213,296.265,34.4572,19.0993,548.937,947.141,615.277,403.974,106.73
193.49,44334,27336,29182,4144.3,27336,374.58,348.03,74.316,377.1,12.15,32.538,235.32,675.54,110.27,62.764,218.63,411.891,295.516,34.1358,19.0364,547.85,946.487,612.179,410.001,106.918
193.97,44273,27245,29304,4127.5,27245,374.43,347.46,74.273,378.86,12.154,32.465,236.19,675.24,108.6,62.672,218.89,411.07,295.029,34.5077,18.9677,547.724,944.746,618.938,404.455,105.484
195.66,44687,27497,29344,4178.5,27497,380.59,352.99,75.26,380.44,12.452,33.297,235.35,681.1,108.36,63.127,221.39,418.12,302.807,34.4845,19.492,559.011,956.117,624.38,402.622,105.188
193.96,44116,27178,29073,4113.5,27178,373.89,347.46,74.167,379.33,12.08,32.32,235.22,673.05,108.13,62.056,218.77,410.85,293.519,34.1244,18.8465,545.812,939.259,609.342,413.815,105.09
193.91,44255,27335,29000,4140.8,27335,375.02,348.9,74.057,379.17,12.197,32.493,235.04,677.68,109.56,62.504,219.09,412.955,295.61,33.8176,18.9794,548.906,943.098,613.969,419.153,106.305
194.23,44226,27335,29255,4137.9,27335,374.53,348.84,73.958,380.47,12.234,32.483,237.15,679.28,109.22,62.659,219.4,411.792,295.399,34.4636,18.919,549.071,951.738,620.635,407.492,106.014
194.36,44338,27260,29063,4125.1,27260,375.65,348.59,74.005,380.73,12.184,32.562,236.09,679.15,108.31,62.874,219.37,413.144,294.686,33.8571,18.8698,547.734,943.361,617.802,418.799,105.237
193.7,44260,27322,28963,4146,27322,375.03,347.81,74.658,376.97,12.172,32.413,233.46,670.79,109.69,62.112,218.33,412.164,296.68,33.7306,19.1506,549.875,926.492,613.246,418.577,106.409
194.29,44399,27312,29128,4143.1,27312,376.7,349.46,74.975,377.65,12.153,32.788,233.99,672.91,109.18,62.353,219.37,414.448,296.781,34.1187,19.1302,549.454,944.942,604.852,410.386,105.961
197.04,44601,27426,29314,4153.5,27426,380.66,354.67,74.465,387.16,12.491,33.3,237.4,689.04,105.68,63.374,222.58,418,301.47,34.4463,19.1819,559.517,970.706,625.137,409.513,102.865
194.29,44316,27315,29160,4144.2,27315,376.55,349.91,74.563,378.77,12.227,32.728,235.37,676.7,108.46,62.34,219.92,414.649,297.785,34.3101,19.1822,551.54,948.998,613.765,408.466,105.328
193.13,44125,27158,29208,4110.6,27158,372.86,346.16,74.155,376.78,11.996,32.311,236.1,672.01,109.37,62.167,218.22,410.772,291.775,34.4657,18.7816,542.047,945.851,606.424,405.442,106.192
194.38,44323,27243,29242,4129.9,27243,376.11,348.84,74.503,379.36,12.196,32.63,235.48,675.81,107.78,62.585,219.74,412.398,296.456,34.3683,19.0721,549.746,944.642,617.991,406.524,104.756
194.72,44160,27156,29163,4102.4,27156,374.93,348.39,73.932,382.3,12.129,32.462,236.44,677.93,107.18,62.35,219.76,412.31,292.545,34.356,18.6674,545.026,948.45,615.068,411.701,104.274
193.64,44298,27293,29224,4141.7,27293,374.92,347.76,74.451,377.23,12.181,32.519,235.26,674.43,109.09,62.505,218.8,412.658,296.814,34.3705,19.1596,549.84,941.331,618.472,406.255,105.891
194.92,44415,27327,29181,4141.8,27327,377.06,350.51,74.58,380.66,12.238,32.812,235.22,678.06,108.1,62.776,220.11,413.626,297.533,34.1388,19.0936,551.775,951.37,612.174,411.596,105.021
194.16,44251,27271,29282,4130.8,27271,375.3,349.2,74.252,379.34,12.178,32.606,236.36,677.56,108.64,62.546,219.86,411.874,295.371,34.5326,18.9695,548.175,955.482,613.882,403.757,105.509
194.71,44285,27232,29294,4125.6,27232,375.89,349.38,74.459,380.5,12.171,32.713,236.2,676.99,107.3,62.403,219.91,414.02,296.256,34.6684,19.0203,549.751,956.078,611.78,403.365,104.339
194.76,44445,27306,29207,4139.3,27306,377.38,349.71,74.542,380.21,12.264,32.795,235.6,678.49,107.96,62.87,220.07,414.619,297.443,34.2156,19.106,551.348,945.265,621.656,410.124,104.897
194.84,44391,27350,29184,4146.9,27350,376.85,350.59,74.528,380.51,12.249,32.834,235.74,678.81,108.23,62.624,220,415.337,298.172,34.2879,19.1466,552.729,954.804,611.916,410.402,105.122
193.55,44167,27138,29180,4110.4,27138,373.39,346.38,74.083,378.31,12.053,32.306,235.75,673.34,107.8,62.386,218.39,410.491,293.715,34.2921,18.9092,545.655,940.457,612.949,409.373,104.807
194.41,44458,27420,29175,4163.7,27420,376.53,350.23,74.66,378.76,12.269,32.805,234.88,677.43,109.22,62.839,219.39,414.276,299.69,34.1027,19.3148,554.639,949.934,612.695,411.494,105.962
193.76,44249,27300,29049,4138.8,27300,375.67,348.77,74.436,377.61,12.182,32.53,234.34,674.58,109.53,62.233,219.36,412.828,295.656,33.9935,19.0426,548.137,938.983,614.105,413.437,106.279
193.64,44177,27304,29184,4139.9,27304,375.03,348.62,74.277,377.72,12.21,32.467,235.74,675.66,109.45,62.184,219.52,412.131,295.925,34.4115,19.063,548.709,943.988,619.392,405.891,106.206
194.92,44329,27316,29112,4136.4,27316,376.52,350.2,74.222,381.76,12.258,32.683,235.81,679.74,107.93,62.662,220.07,413.857,296.765,34.0714,18.9977,551.247,948.577,617.184,415.32,104.875
194.3,44292,27188,29214,4109.3,27188,374.83,348.71,73.51,381.98,12.134,32.594,237.65,683.6,107.39,63.157,219.81,412.785,293.338,34.2546,18.7335,545.937,962.57,615.14,412.288,104.451
194.89,44231,27256,29102,4124.7,27256,376.47,350,74.355,381.39,12.211,32.628,235.38,677.22,107.78,62.212,220.29,413.45,295.244,34.197,18.8968,548.693,946.435,614.037,412.833,104.771
194.3,44322,27277,29139,4128.9,27277,375.49,348.79,74.06,380.36,12.191,32.57,236.13,678.91,108.57,62.85,219.47,412.501,294.976,34.0488,18.9014,548.057,946.886,617.388,414.349,105.452
194.06,44250,27417,29240,4157,27417,375.11,349.03,74.349,378.71,12.293,32.509,235.6,676.73,110.27,62.411,219.28,412.546,297.138,34.4765,19.1001,551.151,943.818,623.987,405.785,106.898
193.25,44157,27251,28990,4123.3,27251,372.25,346.68,73.519,378.99,12.078,32.174,235.77,676.83,109.54,62.748,217.83,409.141,293.06,33.6534,18.7991,545.5,941.377,610.867,422.627,106.317
194.78,44466,27368,29164,4152.9,27368,377.53,350.74,74.618,379.95,12.277,32.903,235.43,679.22,108.23,62.791,220.08,416.012,299.199,34.1636,19.2464,553.963,952.181,614.595,411.654,105.114
194.64,44323,27404,29209,4156.1,27404,376.42,350.91,74.604,379.65,12.266,32.777,235.64,677.59,109.25,62.393,220.03,414.101,298.274,34.4005,19.1674,552.776,955.981,610.539,407.219,106.008
194.93,44342,27254,29254,4125,27254,376.59,349.86,74.179,381.88,12.233,32.728,236.84,680.62,107.32,62.824,220.39,413.667,295.841,34.4128,18.9306,549.575,954.509,619.477,408.165,104.362
195.17,44465,27332,29073,4144.1,27332,378.27,351.29,74.63,381.19,12.279,32.916,234.61,679.31,107.54,62.773,220.55,415.361,298.583,33.8832,19.1632,553.367,948.65,613.744,416.653,104.526
192.08,44203,27192,29065,4120.2,27192,371.87,344.97,74.044,373.84,11.931,32.212,234.28,670.65,110.94,62.569,217.06,409.201,291.579,33.8421,18.8516,540.938,939.331,601.533,413.94,107.544
191.97,44165,26986,29184,4091.2,26986,371.62,343.72,74.331,372.9,11.788,32.219,234.27,666.44,108.61,62.312,217.02,408.564,290.734,34.2128,18.8714,538.862,940.721,594.449,405.364,105.55
194.78,44245,27374,29123,4137.1,27374,375.7,350.19,73.793,382.57,12.29,32.57,236.37,682.62,109.39,62.701,220.15,413.227,294.577,34.1508,18.7632,548.453,952.543,621.854,415.262,106.161
192.76,44149,27229,29130,4125.7,27229,372.33,346.63,73.876,376.35,12.025,32.277,235.39,674.3,109.92,62.492,217.96,409.674,293.398,34.1124,18.9171,544.703,948.696,605.032,411.199,106.642
194.5,44232,27319,29076,4136,27319,374.92,349.2,74.328,380.34,12.17,32.527,234.86,675.49,109.03,62.273,219.09,412.611,295.406,34.0678,18.9291,549.028,946.104,607.671,415.624,105.85
193.84,44393,27325,29303,4143.7,27325,374.96,348.11,74.582,377.38,12.147,32.645,235.58,674.68,109.77,62.821,218.7,412.377,296.087,34.4239,19.0777,548.615,949.848,611.278,404.36,106.482
194.91,44500,27470,29345,4166.3,27470,377.09,351.21,74.249,381.3,12.387,32.89,236.51,684.09,108.98,63.373,220.35,414.362,299.9,34.4447,19.2313,555.764,960.987,625.839,406.006,105.75
194.45,44228,27211,29025,4118.2,27211,376.34,349.66,74.447,379.77,12.12,32.652,234.83,675.4,108.12,62.072,220.06,413.84,294.09,34.0291,18.8614,546.147,947.494,604.829,414.795,105.08
194.9,44210,27389,29220,4145.8,27389,375.82,350.14,74.304,381.51,12.315,32.549,235.98,678.08,109.26,62.294,220.07,412.363,296.336,34.4732,18.9475,550.857,946.515,622.879,407.809,106.032
193,43925,27155,29217,4103.8,27155,370.7,344.89,73.294,379.1,12.068,31.905,237.26,675.37,109.11,62.217,217.82,407.876,290.717,34.5204,18.6264,542.13,939.085,623.54,408.012,105.978
194.3,44415,27341,29083,4144.1,27341,376.08,349.26,74.509,378.99,12.183,32.711,234.78,676.45,109.3,62.752,219.11,414.087,296.491,33.899,19.0547,549.779,945.778,609.423,416.308,106.072
194.18,44234,27338,29240,4140.2,27338,374,348.03,74.178,379.76,12.199,32.435,236.74,676.15,109.43,62.509,218.63,412.013,295.611,34.4501,18.9619,549.305,945.889,617.56,408.243,106.19
193.34,44437,27400,29221,4152.1,27400,374.07,347.99,73.413,379.06,12.256,32.505,237.49,684.76,110.22,63.854,218.65,411.458,296.397,33.9384,19.0302,550.157,953.629,627.671,414.876,106.859
192.95,44112,27145,29098,4108.1,27145,372.06,346.04,73.743,377.44,11.971,32.233,235.95,674.22,108.96,62.407,217.87,410.09,291.888,34.1013,18.7778,542.721,947.917,603.304,413.411,105.832
193.39,44296,27241,29077,4123.4,27241,374.38,347.25,73.974,377.88,12.094,32.452,235.59,676.73,109.66,62.808,218.63,412.07,293.056,33.8927,18.8274,544.281,943.136,613.194,416.01,106.422
194.24,44332,27265,29118,4131.6,27265,375.63,348.84,74.195,379.78,12.183,32.596,235.45,677.82,108.08,62.755,219.39,412.88,296.216,34.0181,19.0323,549.722,945.739,615.16,414.535,105.017
193.44,44200,27225,29047,4121.5,27225,373.54,346.69,73.848,378.55,12.11,32.278,235.74,675.69,109.05,62.591,218.29,410.931,293.568,33.8838,18.8616,545.723,936.467,617.005,417.683,105.887
193.83,44596,27441,29251,4168.4,27441,376.29,349.72,74.331,377.68,12.261,32.887,235.37,681.42,109.84,63.616,219.14,414.549,299.688,34.0575,19.3398,554.05,958.154,615.818,410.557,106.499
194.45,44474,27418,29231,4158.7,27418,377.06,349.79,74.652,378.85,12.298,32.812,235.3,678.1,109.78,62.884,219.66,415.099,298.06,34.2756,19.1673,551.961,946.287,621.576,408.369,106.461
